Year,Month,IncType,ParentPropertyType,NumFireDeaths,NumAllFireInjuries,IncGeo_BoroughName,IncGeo_WardName,IgnitionSource,ItemFirstIgnited,LocationFireStarted,ApplianceManufacturer,MainCauseModel,Date
2011,December,primary fire,non residential,0,0,Enfield,Southgate,fridge/freezer,wiring insulation,garage,,,2011-12-01
2011,June,primary fire,non residential,0,0,Bexley,Barnehurst,fridge/freezer,internal fittings,garage,Fridgemaster,,2011-06-01
2011,August,primary fire,non residential,0,0,Croydon,Purley & woodcote,fridge/freezer,plastic - raw material only,external structures,Hotpoint,fridge/freezer,2011-08-01
2011,August,primary fire,purpose built flats/maisonettes,0,0,Lambeth,Stockwell east,dishwasher,plastic - raw material only,kitchen,Hotpoint,ultima,2011-08-01
2011,August,primary fire,purpose built flats/maisonettes,0,0,Kensington and chelsea,Brompton & hans town,fridge/freezer,wiring insulation,kitchen,Coolzone,cz510391ff,2011-08-01
2011,July,primary fire,purpose built flats/maisonettes,0,0,Bexley,Belvedere,,internal fittings,kitchen,,,2011-07-01
2011,September,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,Lansbury,dishwasher,internal fittings,kitchen,H e c,hec 12 efm,2011-09-01
2011,December,primary fire,purpose built flats/maisonettes,0,2,Hounslow,Feltham west,dishwasher,wiring insulation,kitchen,,,2011-12-01
2011,December,primary fire,purpose built flats/maisonettes,0,0,Wandsworth,West hill,,plastic - raw material only,airing/drying cupboard,Hotpoint,wml 520 p,2011-12-01
2011,November,primary fire,purpose built flats/maisonettes,0,0,Kensington and chelsea,Brompton & hans town,spin dryer,foam - raw material only,utility room,Hotpoint,9320,2011-11-01
2011,November,primary fire,purpose built flats/maisonettes,0,0,Hammersmith and fulham,Coningham,,other item,kitchen,Hotpoint,aquarius,2011-11-01
2011,December,primary fire,purpose built flats/maisonettes,0,0,Westminster,Hyde park,washer/dryer combined,internal fittings,kitchen,Neff,ws42,2011-12-01
2011,August,primary fire,purpose built flats/maisonettes,0,0,Waltham forest,Valley,,internal fittings,kitchen,,,2011-08-01
2011,October,primary fire,purpose built flats/maisonettes,0,0,Haringey,Hermitage & gardens,fridge/freezer,other item,kitchen,Zanussi,,2011-10-01
2011,August,primary fire,purpose built flats/maisonettes,0,0,Hackney,Victoria,dishwasher,plastic - raw material only,kitchen,Indesit,dishwasher,2011-08-01
2011,March,primary fire,purpose built flats/maisonettes,0,0,Lambeth,Knight's hill,,plastic - raw material only,kitchen,Indesit,,2011-03-01
2011,September,primary fire,purpose built flats/maisonettes,0,0,Greenwich,Shooters hill,tumble dryer - standard,wiring insulation,kitchen,Hoover,vision hd tvm01,2011-09-01
2011,September,primary fire,purpose built flats/maisonettes,0,0,Barking and dagenham,Mayesbrook,tumble dryer - standard,clothing,kitchen,Hotpoint,,2011-09-01
2011,September,primary fire,purpose built flats/maisonettes,0,0,Richmond upon thames,Teddington,,plastic - raw material only,kitchen,Bosch,waez41624e classixx 1200 express,2011-09-01
2011,October,primary fire,purpose built flats/maisonettes,0,0,Enfield,Jubilee,,wiring insulation,kitchen,Indesit,w1a 111 (uk),2011-10-01
2011,October,primary fire,purpose built flats/maisonettes,0,0,Brent,Preston,,wiring insulation,kitchen,Hotpoint,wdd960 ultima,2011-10-01
2011,October,primary fire,purpose built flats/maisonettes,0,0,Croydon,Thornton heath,,wiring insulation,kitchen,Hotpoint,aquarius,2011-10-01
2011,November,primary fire,purpose built flats/maisonettes,0,0,Barnet,Barnet vale,fridge/freezer,plastic - raw material only,kitchen,Ikea,wh cbu 657w,2011-11-01
2011,November,primary fire,purpose built flats/maisonettes,0,0,Westminster,Marylebone,tumble dryer - standard,wiring insulation,airing/drying cupboard,Tricity bendix,tm 310w,2011-11-01
2011,October,primary fire,purpose built flats/maisonettes,0,0,Wandsworth,Battersea park,,internal fittings,kitchen,Indesit,w1e 127,2011-10-01
2011,October,primary fire,purpose built flats/maisonettes,0,0,Wandsworth,Wandle,,other item,kitchen,Aeg,oko lavamat turbo sensortronic,2011-10-01
2011,October,primary fire,purpose built flats/maisonettes,0,0,Lambeth,Clapham park,,wiring insulation,kitchen,Tricity bendix,crw800,2011-10-01
2011,December,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,St. katharine's & wapping,fridge/freezer,plastic - raw material only,kitchen,Bauknecht,,2011-12-01
2011,April,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,St. dunstan's,fridge/freezer,plastic - raw material only,kitchen,Beko,,2011-04-01
2011,April,primary fire,purpose built flats/maisonettes,0,0,Westminster,Pimlico north,fridge/freezer,foam - raw material only,kitchen,,knot known,2011-04-01
2011,March,primary fire,purpose built flats/maisonettes,0,0,Westminster,Little venice,fridge/freezer,wiring insulation,kitchen,Beko,cda 543 fs,2011-03-01
2011,June,primary fire,purpose built flats/maisonettes,0,0,Greenwich,Eltham town & avery hill,fridge/freezer,other item,kitchen,,,2011-06-01
2011,June,primary fire,purpose built flats/maisonettes,0,0,Havering,Hacton,washer/dryer combined,wiring insulation,kitchen,Hotpoint,wd640 ( aquarious ),2011-06-01
2011,June,primary fire,purpose built flats/maisonettes,0,0,Tower hamlets,Whitechapel,,wiring insulation,kitchen,,,2011-06-01
2011,June,primary fire,purpose built flats/maisonettes,0,0,Ealing,South acton,fridge/freezer,other item,living room,Beko,fg944w,2011-06-01
2011,June,primary fire,purpose built flats/maisonettes,0,1,Croydon,Purley & woodcote,tumble dryer - standard,other textiles,kitchen,Hotpoint,aquarius condenser dryer tdc32p,2011-06-01
2011,June,primary fire,purpose built flats/maisonettes,0,0,Southwark,North walworth,fridge/freezer,plastic - raw material only,kitchen,Beko,csb410381606,2011-06-01
2011,May,primary fire,purpose built flats/maisonettes,0,0,Wandsworth,Wandsworth town,fridge/freezer,internal fittings,,Candy,,2011-05-01
2011,June,primary fire,purpose built flats/maisonettes,0,1,Enfield,Upper edmonton,fridge/freezer,,kitchen,,,2011-06-01
2011,June,primary fire,purpose built flats/maisonettes,0,0,Islington,Mildmay,,,kitchen,,,2011-06-01
2011,May,primary fire,purpose built flats/maisonettes,0,0,Barnet,Hendon,,plastic - raw material only,kitchen,Electrolux,ew1100f,2011-05-01
2011,May,primary fire,purpose built flats/maisonettes,0,0,Lewisham,Bellingham,,,kitchen,Candy,,2011-05-01
2011,May,primary fire,purpose built flats/maisonettes,0,0,Lambeth,Kennington,,other item,kitchen,Whirlpool,awo 10761,2011-05-01
2011,March,primary fire,purpose built flats/maisonettes,0,0,Newham,Beckton,,other item,kitchen,Indesit,wia111,2011-03-01
2011,February,primary fire,purpose built flats/maisonettes,0,0,Bromley,Hayes & coney hall,dishwasher,wiring insulation,kitchen,Hotpoint,7800 dishwasher,2011-02-01
2011,March,primary fire,purpose built flats/maisonettes,0,1,Greenwich,Woolwich arsenal,fridge/freezer,plastic - raw material only,kitchen,Beko,cs460ffw,2011-03-01
2011,March,primary fire,purpose built flats/maisonettes,0,0,Lewisham,Sydenham,tumble dryer - standard,other item,kitchen,,,2011-03-01
2011,February,primary fire,purpose built flats/maisonettes,0,0,Southwark,Newington,dishwasher,plastic - raw material only,kitchen,Hotpoint,aquarius ,2011-02-01
2011,March,primary fire,purpose built flats/maisonettes,0,0,Hackney,Stoke newington,washer/dryer combined,wiring insulation,kitchen,Bosch,wet 2820,2011-03-01
2011,May,primary fire,purpose built flats/maisonettes,0,0,Richmond upon thames,"Ham, petersham & richmond riverside",tumble dryer - standard,other item,kitchen,Beko,tumble dryer,2011-05-01
2011,May,primary fire,purpose built flats/maisonettes,0,0,Kensington and chelsea,Royal hospital,fridge/freezer,wiring insulation,kitchen,Hotpoint,fridge,2011-05-01
2011,May,primary fire,purpose built flats/maisonettes,0,0,Southwark,St. giles,,wiring insulation,kitchen,Haier,hns1460tve,2011-05-01
2011,September,primary fire,purpose built flats/maisonettes,0,0,Westminster,Pimlico south,fridge/freezer,plastic - raw material only,kitchen,Bosch,,2011-09-01
2011,July,primary fire,converted flats/maisonettes,0,0,Newham,Boleyn,fridge/freezer,wiring insulation,kitchen,Whirlpool,arc 5030,2011-07-01
2011,March,primary fire,purpose built flats/maisonettes,0,0,Westminster,Pimlico north,washer/dryer combined,rubber - raw material only,kitchen,Hotpoint,aquariuus wf240,2011-03-01
2011,July,primary fire,converted flats/maisonettes,0,0,Westminster,Harrow road,,internal fittings,kitchen,Hotpoint,ultima,2011-07-01
2011,September,primary fire,converted flats/maisonettes,0,0,Newham,Little ilford,,wiring insulation,utility room,Hotpoint,,2011-09-01
2011,August,primary fire,converted flats/maisonettes,0,0,Waltham forest,Lea bridge,,plastic - raw material only,kitchen,Indesit,wixl 123,2011-08-01
2011,August,primary fire,converted flats/maisonettes,0,0,Wandsworth,Tooting broadway,dishwasher,wiring insulation,kitchen,Beko,,2011-08-01
2011,April,primary fire,converted flats/maisonettes,0,0,Enfield,New southgate,dishwasher,wiring insulation,kitchen,Indesit,,2011-04-01
2011,June,primary fire,converted flats/maisonettes,0,0,Wandsworth,Wandsworth town,,plastic - raw material only,kitchen,Indesit,w1a101,2011-06-01
2011,June,primary fire,converted flats/maisonettes,0,0,Bromley,Chislehurst,,other item,kitchen,Hotpoint,bwd 129,2011-06-01
2011,October,primary fire,converted flats/maisonettes,0,0,Ealing,Southfield,,internal fittings,kitchen,Philco,405rx,2011-10-01
2011,March,primary fire,converted flats/maisonettes,0,1,Westminster,Little venice,dishwasher,wiring insulation,kitchen,Smeg,st 710,2011-03-01
2011,May,primary fire,converted flats/maisonettes,0,1,Islington,St. mary's & st. james',washer/dryer combined,wiring insulation,kitchen,Hotpoint,bwd 129,2011-05-01
2011,September,primary fire,converted flats/maisonettes,0,0,Haringey,Fortis green,dishwasher,internal fittings,kitchen,Indesit,,2011-09-01
2011,November,primary fire,converted flats/maisonettes,0,0,Camden,Camden square,,wiring insulation,"under stairs (enclosed, storage area)",Hotpoint,aualtis aqgmd149,2011-11-01
2011,September,primary fire,converted flats/maisonettes,0,0,Kensington and chelsea,Courtfield,washer/dryer combined,plastic - raw material only,kitchen,,,2011-09-01
2011,August,primary fire,converted flats/maisonettes,0,0,Camden,Camden town,washer/dryer combined,other textiles,bedsitting room,Smeg,wdf16bax1,2011-08-01
2011,April,primary fire,converted flats/maisonettes,0,0,Lambeth,Brixton rush common,,wiring insulation,kitchen,Creda,,2011-04-01
2011,May,primary fire,converted flats/maisonettes,0,0,Redbridge,Valentines,,wiring insulation,kitchen,Hotpoint,wf 860,2011-05-01
2011,April,primary fire,converted flats/maisonettes,0,0,Wandsworth,Southfields,,plastic - raw material only,external structures,,,2011-04-01
2011,June,primary fire,converted flats/maisonettes,0,0,Wandsworth,South balham,,plastic - raw material only,kitchen,Hoover,saver 1200,2011-06-01
2011,May,primary fire,house in multiple occupation,0,0,Waltham forest,William morris,,wiring insulation,utility room,Hotpoint,,2011-05-01
2011,March,primary fire,converted flats/maisonettes,0,0,Redbridge,Valentines,,wiring insulation,kitchen,,,2011-03-01
2011,January,primary fire,converted flats/maisonettes,0,0,Newham,Green street west,fridge/freezer,other item,kitchen,,,2011-01-01
2011,February,primary fire,converted flats/maisonettes,0,0,Camden,South hampstead,washer/dryer combined,plastic - raw material only,kitchen,Technics,,2011-02-01
2011,April,primary fire,house in multiple occupation,0,0,Ealing,Southall green,,wiring insulation,kitchen,,unable to locate due to fire damage,2011-04-01
2011,November,primary fire,dwelling,0,0,Croydon,Selhurst,fridge/freezer,wiring insulation,,Husky,not known large fridge,2011-11-01
2011,November,primary fire,other residential,0,0,Sutton,Belmont,tumble dryer - standard,other textiles,laundry room,Hotpoint,aquarius tdl30,2011-11-01
2011,September,primary fire,other residential,0,0,Croydon,South croydon,tumble dryer - standard,plastic - raw material only,utility room,Creda,tcr2,2011-09-01
2011,January,primary fire,house in multiple occupation,0,0,Hammersmith and fulham,Lillie,fridge/freezer,wiring insulation,kitchen,Hotpoint,,2011-01-01
2011,June,primary fire,dwelling,0,0,Islington,Highbury,,wiring insulation,utility room,L g,washing machine 2100kw 009kw00518,2011-06-01
2011,August,primary fire,offices and call centres,0,0,Camden,Bloomsbury,dishwasher,unspecified internal fitting/part of structure,canteen/restaurant,Indesit,idl700,2011-08-01
2011,August,primary fire,offices and call centres,0,0,Westminster,St. james's,dishwasher,wiring insulation,kitchen,Indesit,,2011-08-01
2011,November,primary fire,offices and call centres,0,0,Islington,Bunhill,dishwasher,plastic - raw material only,kitchen,Philips,eco 15,2011-11-01
2011,March,primary fire,retail,0,0,Barnet,East barnet,,plastic - raw material only,shop floor/showroom/display hall,Ipso,commercial washer,2011-03-01
2011,November,primary fire,public utilities,0,0,Richmond upon thames,"Ham, petersham & richmond riverside",tumble dryer - standard,clothing,,,,2011-11-01
2011,December,primary fire,industrial manufacturing,0,0,Hammersmith and fulham,College park & old oak,fridge/freezer,foam - raw material only,process/production room,Komori,koma 80/20 holland 35700,2011-12-01
2011,June,primary fire,dwelling,0,0,Sutton,Worcester park north,dishwasher,internal fittings,kitchen,Bosch,3502 excell range,2011-06-01
2011,June,primary fire,dwelling,0,0,Merton,Hillside,,wiring insulation,kitchen,Zanussi,wjd 1667 w,2011-06-01
2011,May,primary fire,dwelling,0,0,Enfield,Whitewebbs,dishwasher,wiring insulation,kitchen,Indesit,idf 125 5 uk,2011-05-01
2011,June,primary fire,dwelling,0,0,Southwark,Nunhead & queen's road,,rubber - raw material only,kitchen,Zanussi,-,2011-06-01
2011,December,primary fire,food and drink,0,1,Tower hamlets,Bow east,fridge/freezer,other item,kitchen,Iarp,abx 400 pv,2011-12-01
2011,January,primary fire,dwelling,0,0,Wandsworth,Shaftesbury & queenstown,spin dryer,rubber - raw material only,kitchen,Creda,s201pw,2011-01-01
2011,July,primary fire,non residential,0,0,Barnet,Childs hill,fridge/freezer,plastic - raw material only,office,,,2011-07-01
2011,March,primary fire,non residential,0,0,Lambeth,Clapham town,,wiring insulation,,Zanussi,progress 1400,2011-03-01
2011,March,primary fire,food and drink,0,0,Westminster,West end,fridge/freezer,wiring insulation,kitchen,,,2011-03-01
2011,September,primary fire,food and drink,0,0,Wandsworth,St. mary's,washer/dryer combined,other textiles,utility room,Candy,washer/dryer,2011-09-01
2011,May,primary fire,dwelling,0,0,Barking and dagenham,Goresbrook,tumble dryer - standard,wiring insulation,bedroom,Hotpoint,,2011-05-01
2011,May,primary fire,dwelling,0,0,Merton,St. helier,fridge/freezer,plastic - raw material only,external structures,,,2011-05-01
2011,April,primary fire,dwelling,0,1,Lewisham,Perry vale,fridge/freezer,internal fittings,kitchen,Beko,frost free,2011-04-01
2011,May,primary fire,dwelling,0,0,Croydon,Woodside,tumble dryer - standard,other textiles,kitchen,Aeg,tumble dryer,2011-05-01
2011,December,primary fire,dwelling,0,0,Croydon,West thornton,dishwasher,plastic - raw material only,kitchen,,,2011-12-01
2011,December,primary fire,dwelling,0,0,Southwark,Nunhead & queen's road,tumble dryer - standard,,kitchen,Hotpoint,aquanos,2011-12-01
2011,December,primary fire,dwelling,0,0,Barking and dagenham,Eastbury,fridge/freezer,plastic - raw material only,kitchen,Electrolux,fridge freezer,2011-12-01
2011,December,primary fire,dwelling,0,0,Richmond upon thames,Barnes,,wiring insulation,kitchen,Indesit,superautomatic,2011-12-01
2011,December,primary fire,dwelling,0,0,Kingston upon thames,Kingston town,dishwasher,internal fittings,kitchen,Bosch,hydrosensor,2011-12-01
2011,November,primary fire,dwelling,0,0,Brent,Wembley hill,,wiring insulation,kitchen,,,2011-11-01
2011,November,primary fire,dwelling,0,0,Hillingdon,Pinkwell,,wiring insulation,living room,Hotpoint,aquarius  wml 720 ,2011-11-01
2011,November,primary fire,dwelling,0,0,Wandsworth,East putney,dishwasher,internal fittings,kitchen,Miele,turbo thermic 6579 sc,2011-11-01
2011,November,primary fire,dwelling,0,0,Bromley,Mottingham,fridge/freezer,wiring insulation,kitchen,Philips,amb 595/ph,2011-11-01
2011,February,primary fire,dwelling,0,0,Hounslow,Brentford west,dishwasher,wiring insulation,kitchen,Aeg, ,2011-02-01
2011,February,primary fire,dwelling,0,0,Bexley,Bexleyheath,dishwasher,other item,kitchen,Tricity bendix,tbdw41,2011-02-01
2011,November,primary fire,dwelling,0,0,Greenwich,Shooters hill,spin dryer,other textiles,kitchen,,,2011-11-01
2011,October,primary fire,dwelling,0,0,Brent,Welsh harp,fridge/freezer,wiring insulation,dining room,Lec,u950ws,2011-10-01
2011,October,primary fire,dwelling,0,0,Havering,Mawneys,tumble dryer - standard,wiring insulation,kitchen,Hotpoint,aqurious,2011-10-01
2011,November,primary fire,dwelling,0,0,Croydon,Bensham manor,fridge/freezer,wiring insulation,living room,,,2011-11-01
